"type","name","1-1-3","2-1","2-2","2-4","2-5","3-5","5-1","5-2","5-4","5-5","8-1-1","8-2","8-2-1","8-3","8-3-1","10-2-2","11-1","12-1","12-1-1","12-2","12-3"
1,"LE2A17",-0.19785,-0.00830967,-0.00500485,-0.0526739,-0.213501,-0.267621,0.11746,0.109672,-0.11981,-0.371593,0.210432,0.220539,0.245126,0.0385841,0.467878,0.203308,-0.13362,0.445863,0.00928494,-0.0413269,-0.17129400000000000000
1,"LE22K23",-0.0444121,0.109205,0.0592988,0.0446107,0.100844,0.106056,-0.0433262,0.105895,-0.128588,0.0212024,0.0227599,-0.0347741,0.0302336,0.269212,0.141225,0.0920486,0.11707,-0.301854,0.786897,0.196349,-0.25097300000000000000
1,"LE23C23",-0.144616,-0.139248,0.369482,-0.239285,-0.404482,0.483309,0.113613,0.114968,0.124511,-0.267322,0.0570531,0.0535012,0.051594,-0.0811104,0.166561,0.0232817,-0.0875022,-0.212943,0.0463352,-0.168746,0.35829200000000000000
1,"LE3M14",0.0222315,0.104,-0.0680419,0.0736709,0.142337,0.102043,0.0448057,-0.00187711,0.00266557,0.0405138,0.12331,0.0706189,0.0282773,-0.04056,0.121925,-0.0214276,-0.124004,0.0937558,0.377688,0.809615,0.28990700000000000000
1,"LE17C08",0.378648,0.116975,-0.236824,0.249574,0.0639559,0.27793,-0.00542334,0.298052,-0.0771992,-0.140534,-0.0472098,-0.00999329,0.0235097,0.0699914,-0.0882139,0.215645,0.155225,-0.446187,0.105674,0.190343,0.44274300000000000000
1,"LE3K16",-0.0368678,0.350485,-0.216077,0.118715,-0.108053,-0.114463,0.325945,0.635013,0.157604,0.0187344,-0.0762056,0.0489134,0.00948777,0.00487902,0.0548266,0.0895005,-0.0199427,-0.16313,-0.354444,-0.110955,0.26700200000000000000
1,"LE23P24",0.150809,-0.120778,-0.176935,0.210942,0.411654,0.0011632,-0.392529,-0.487948,-0.00321535,-0.145271,-0.176833,-0.109475,0.191013,0.0360924,-0.0365926,0.20385,-0.0147944,0.0000161459,-0.126604,-0.338571,0.22204800000000000000
1,"LE15N01",-0.229133,-0.356731,0.237391,-0.0630691,-0.457962,0.649381,-0.00969044,0.138866,-0.0273871,0.0905116,-0.084099,-0.0829718,0.0447713,0.159884,0.00207846,-0.00544927,-0.211167,0.0829647,-0.0471986,0.00317802,-0.06995790000000000000
1,"LE30J02",-0.367666,0.222223,0.0437786,0.125293,0.159119,-0.068461,0.542978,-0.375826,-0.029638,0.0136489,0.0613756,-0.171419,0.0816369,0.090462,-0.077983,-0.010911,0.0830199,-0.117192,-0.149456,0.0730699,-0.47768300000000000000
1,"LE12E01",0.30863,0.230524,0.117449,0.0964738,0.0785784,-0.144748,-0.468059,-0.244674,-0.0165601,0.0236122,0.027678,-0.123601,-0.0171425,0.164754,-0.034578,0.509375,-0.0541625,-0.155277,0.0231066,0.0636735,0.43108100000000000000
1,"LE12L16",-0.0263387,0.110074,0.103723,-0.00797266,0.106205,0.273564,0.145086,0.177827,0.0257794,0.168571,0.0452302,0.17833,0.0852028,0.356507,0.0624865,0.182478,0.0510036,0.0818993,0.0943053,-0.764553,0.01863560000000000000
1,"LE32M18",-0.122965,0.205396,0.34327,0.105934,0.325444,-0.196683,-0.231249,0.0205175,0.0481209,0.102933,0.0240341,-0.0323147,-0.2437,0.00152871,0.0183395,-0.0698108,0.0423189,-0.296537,0.0790447,0.366625,-0.55282800000000000000
1,"LE5A06",-0.144787,0.0732278,-0.376665,-0.0544352,-0.137658,-0.131276,0.310426,0.123882,0.0627949,0.026461,0.0245079,0.113803,-0.129674,-0.0602016,-0.0662489,-0.112276,-0.0471641,-0.109672,-0.406904,-0.40849,0.52784800000000000000
1,"LE23H10",0.098563,-0.818191,-0.0840746,-0.359671,-0.176062,-0.151328,0.0419788,0.0143849,0.0087551,-0.163255,0.104143,0.103138,0.058691,0.0961126,0.0772079,-0.0037176,-0.143903,0.013652,-0.0551633,-0.190221,0.03949210000000000000
1,"LE25I09",0.0613366,-0.0353674,0.130743,-0.26065,0.0479868,-0.165871,-0.29746,0.0137404,-0.179395,0.282661,-0.0759741,-0.0786706,0.300047,-0.2296,-0.0297444,0.119317,0.502213,-0.0808323,-0.353917,0.0680771,-0.34773200000000000000
1,"LE5N12",-0.260931,-0.170295,0.184512,0.485211,-0.0643939,-0.0746656,-0.0552171,-0.118547,-0.0853882,-0.0632555,-0.124202,-0.0604641,-0.0808478,-0.00290524,0.467049,0.580348,-0.0546243,0.0268411,0.0285265,-0.0476057,-0.08930290000000000000
1,"LE33H14",-0.194536,0.393901,0.249241,0.269203,0.370841,-0.112653,0.161106,-0.205815,0.404588,0.161616,0.0863186,-0.00646917,0.116019,0.0474473,0.124631,-0.0642929,0.0274087,-0.130083,-0.183367,0.041499,-0.41009500000000000000
1,"LE9B16",0.314637,-0.300849,-0.000775544,-0.696456,-0.131655,0.325941,-0.205065,0.0875226,-0.179988,-0.254772,-0.0041451,0.0551611,0.00316077,0.113673,0.0713514,-0.0773553,-0.00348382,-0.0465602,0.107871,0.0516057,0.10634500000000000000
1,"LE3F07",0.00106313,0.0140969,-0.0992802,-0.0823042,-0.112248,0.1206,0.053725,-0.0522052,0.23767,-0.196183,0.0793336,-0.451626,-0.112769,-0.401582,0.423536,-0.22534,-0.312014,-0.112534,-0.347821,0.0227531,-0.09757300000000000000
1,"LE1H20",-0.229759,-0.0801771,-0.135243,0.00046317,-0.175301,-0.0210901,0.245041,0.0478318,0.330266,0.0124526,0.187467,0.246389,0.118675,0.267655,0.0246321,-0.223695,-0.288653,-0.0456119,0.452789,0.32806,0.29914800000000000000
1,"LE27G10",0.0255321,-0.0248663,0.016044,0.119985,-0.0669838,-0.0618564,0.350605,0.0415272,0.19384,0.0844826,-0.182839,-0.246976,-0.393483,-0.0708376,-0.150835,-0.0382807,-0.142685,-0.365087,-0.457703,-0.376363,0.15206300000000000000
1,"LE13N13",0.0153705,0.0704018,-0.00161098,0.000651321,0.27274,0.180207,0.0609684,-0.0161995,0.27421,0.0979422,0.113003,0.132486,0.143703,0.0579104,-0.0307163,-0.148638,-0.162501,-0.415937,-0.627329,-0.358489,0.01867750000000000000
1,"LE19H11",0.12199,-0.33184,-0.338962,-0.0354868,-0.073368,0.158832,-0.102381,-0.10288,0.0923291,-0.330817,0.170536,0.0506245,0.154721,0.115453,0.0162377,-0.0643201,0.0397585,0.165694,-0.165516,-0.218984,-0.64148700000000000000
1,"LE31M19",0.796669,-0.230937,-0.0561788,-0.26219,-0.212555,-0.185251,-0.143441,0.0597601,-0.0459495,-0.122865,-0.185553,-0.248953,-0.129223,-0.000207779,0.035465,0.0304384,-0.0423792,0.00523906,-0.00759376,0.0319016,-0.03234070000000000000
1,"LE18G17",0.00898976,0.0204024,0.249085,0.167541,0.136091,-0.143117,-0.828993,-0.0489943,0.020345,0.144506,0.137001,-0.126446,0.106255,0.0751576,0.231099,-0.0396398,-0.0218912,-0.0573617,0.106335,-0.0545871,-0.18635600000000000000
1,"LE18A02",-0.215621,0.372313,0.0871294,0.135477,0.115269,-0.18806,-0.152358,-0.206262,-0.116032,-0.0425244,0.103414,-0.049135,0.131424,-0.42884,0.0597094,-0.00117391,0.0820152,0.131908,-0.052424,-0.402761,-0.50231500000000000000
1,"LE26J11",0.488308,-0.451041,-0.328912,0.0690987,-0.0248805,-0.378175,-0.011158,0.367538,0.197488,-0.0656458,-0.0992043,-0.120056,-0.0952886,0.157484,-0.0312721,0.0964081,-0.0539404,-0.024536,0.0178449,-0.220433,-0.04665050000000000000
1,"LE32D12",-0.0867606,0.4524,-0.0253008,0.407597,0.328501,-0.143684,-0.231312,0.233979,0.230825,-0.0770271,-0.0458733,0.213207,-0.0750354,-0.163714,0.188042,-0.0174698,-0.0629111,0.0858447,-0.20223,0.09787,-0.38411900000000000000
1,"LE7O09",0.0216979,0.0121128,0.221641,0.217629,0.0570412,-0.603715,0.234963,-0.0305729,0.00307941,0.0144213,0.0309229,-0.575337,0.0488783,-0.101345,-0.0554998,-0.0252511,0.0283119,0.0382245,-0.251673,-0.0228703,-0.25364900000000000000
1,"LE16K02",0.0519499,0.0091401,-0.0799837,-0.245322,-0.0771328,-0.304816,0.0670033,0.0579634,-0.156255,-0.362371,0.303241,0.0833065,0.204598,0.0231604,0.393345,0.450889,-0.3986,0.0459302,0.0556538,0.0692528,-0.00007913660000000000
1,"LE25O14",-0.0431823,0.388541,-0.0580392,-0.54326,0.155951,0.0316519,-0.131746,0.134447,0.151098,0.0038838,-0.00330762,-0.00475811,0.0316717,0.0675293,-0.0981045,0.166073,0.264785,0.259505,0.0174319,0.469408,0.25331300000000000000
1,"LE21I06",0.0841632,-0.135275,0.194484,0.0571903,0.0255317,-0.0201297,0.0230607,-0.0955607,-0.0329641,-0.196988,0.0834842,-0.156498,-0.130767,0.847736,-0.0489707,-0.253359,-0.0256224,0.0134506,0.209521,0.0646997,-0.01345810000000000000
1,"LE1J01",0.814529,0.324125,0.0597162,0.240999,0.0775723,-0.107942,0.0644595,-0.0317887,0.053899,0.00931199,-0.0621529,0.0767914,0.159332,0.111645,-0.0639801,0.200867,0.115609,0.154097,0.0713714,-0.0268405,-0.09504930000000000000
1,"LE27N15",0.0907695,0.0596276,0.109199,0.257956,0.0450855,-0.115209,0.0472834,0.674532,-0.0321141,0.149704,0.262174,0.085294,-0.12181,0.0730968,0.276526,0.128836,0.0752443,0.330246,0.0660577,0.317071,-0.06988750000000000000
1,"LE24N14",-0.0431715,0.134934,0.434887,-0.0304197,0.0134359,0.00917816,-0.067365,0.288798,0.355993,-0.363429,0.147516,0.0942138,-0.0702789,-0.0938598,0.0979213,-0.00322244,-0.188607,-0.500725,-0.195407,-0.234654,-0.09659100000000000000
1,"LE19C15",-0.0601489,0.0204074,0.186709,-0.162226,-0.872842,0.0474011,-0.0706664,-0.149236,-0.0915963,-0.016375,-0.141135,0.0919513,0.118548,0.128138,-0.0687962,0.0106142,-0.0631923,-0.0254678,0.159966,-0.180714,-0.09046310000000000000
1,"LE6K23",-0.154018,-0.00350282,-0.0676973,-0.0918368,0.215646,-0.0935206,0.215987,0.10188,0.0576976,0.148544,0.00831367,0.0405152,0.0380585,-0.107332,0.093676,-0.0642635,-0.0315479,-0.186183,-0.283109,-0.0295212,0.82541500000000000000
1,"LE10G18",0.158179,-0.0852239,0.213987,0.101706,-0.0242583,0.0354479,0.314821,-0.344585,0.644074,-0.218816,-0.029357,0.0315329,-0.189178,0.010093,-0.113556,-0.119923,0.044042,0.291449,0.199415,-0.0805013,-0.17613000000000000000
1,"LE11O08",-0.235528,-0.598011,-0.21686,-0.0960437,-0.227745,-0.132382,-0.0404896,-0.263464,0.106025,0.0198703,0.0292045,-0.265076,-0.0859637,-0.0587434,-0.0905372,-0.37306,-0.0628202,-0.27818,-0.154463,-0.119993,-0.17221500000000000000
1,"LE6D24",-0.0217628,0.142589,0.0857467,0.23636,-0.195173,-0.0678126,-0.0518711,-0.106867,0.0433851,-0.039027,0.360618,0.0022271,0.0179931,-0.0855343,0.369762,-0.0350555,-0.0516692,-0.364775,-0.386149,0.359377,-0.40759300000000000000
1,"LE25I04",0.0506593,-0.80221,-0.167377,-0.103284,-0.127447,0.0545826,0.0124202,0.0697876,-0.218063,-0.223904,0.170558,0.0734488,0.0954773,0.0217822,0.24473,0.0875973,-0.125969,0.181018,0.0834668,-0.0153573,0.16062500000000000000
1,"LE20L07",-0.281074,-0.114655,0.0773211,-0.119767,0.0553707,0.0709482,-0.231202,-0.158627,-0.204074,0.0253104,0.0000891999,-0.00978241,0.0589875,-0.126884,-0.0593747,0.0943219,0.0225719,-0.187967,-0.0220452,0.735529,-0.38613300000000000000
1,"LE23H16",0.242921,-0.126264,0.0520729,-0.854925,-0.168887,-0.0413509,-0.187331,-0.0439967,-0.153625,-0.110669,-0.0211142,-0.113706,-0.0764197,0.0988645,0.0156176,-0.00170622,-0.0218098,-0.147896,-0.0783394,0.0174769,-0.17407300000000000000
1,"LE4O21",0.00932183,0.178704,0.216003,0.27731,0.162118,-0.0487955,0.0636772,-0.672613,0.00530608,-0.136148,0.00013042,-0.148863,0.0829273,-0.153562,-0.101749,0.0899628,-0.094192,0.095487,0.125838,-0.200994,-0.44208800000000000000
1,"LE3O24",-0.10691,-0.0904664,-0.112698,0.0114995,-0.385178,0.101736,0.0723451,0.287527,-0.174749,-0.530705,0.0882061,0.222893,0.142072,0.0399054,0.357427,0.11836,-0.179934,0.320827,-0.0778912,-0.197944,0.08481700000000000000
1,"LE18B21",-0.294895,-0.303153,0.0428453,-0.241989,-0.058843,-0.0116733,-0.355146,-0.153913,-0.10212,-0.0102917,-0.0779616,-0.0199804,-0.15379,-0.156582,-0.200806,-0.0696684,-0.293496,-0.479305,0.09625,-0.324908,-0.25741800000000000000
1,"LE3C09",-0.164117,0.204689,-0.18365,0.317488,0.101167,-0.200213,-0.154775,0.125544,0.0827119,0.0844159,0.110742,-0.023721,0.0604469,-0.10165,-0.00512565,-0.0443807,-0.0361249,-0.202175,-0.0784295,-0.10576,-0.77737600000000000000
1,"LE1O14",0.270456,0.0717154,0.274043,0.0369821,-0.624168,0.0210608,0.0101996,0.146702,-0.0845678,0.195,-0.0788948,-0.0214145,0.123241,0.365129,0.106313,-0.0444824,-0.0667764,-0.191893,-0.0225367,0.0754301,-0.41528300000000000000
1,"LE9L12",-0.109171,-0.220596,0.236645,-0.342622,-0.518304,-0.263726,-0.169692,-0.159931,-0.174829,0.107401,-0.258696,-0.0671931,0.0659412,-0.0332754,-0.223432,-0.0158186,0.00609137,-0.198432,-0.186755,-0.33246,-0.13957100000000000000
1,"LE8L09",-0.130672,-0.045809,-0.110024,0.305402,0.255362,-0.020648,-0.0726151,-0.285667,-0.145524,-0.0307195,-0.395206,-0.228343,-0.00877725,-0.0104632,0.325572,0.233969,0.373692,-0.345222,-0.0116696,-0.267057,-0.03580390000000000000
1,"LE15G14",0.23451,-0.205951,-0.0789044,0.0629071,0.0682666,0.238254,0.133064,0.331457,-0.154915,-0.106529,0.278838,0.126278,0.0641897,-0.00186596,0.127755,0.149832,-0.0841895,0.0829959,0.100481,0.650901,0.28935700000000000000
1,"LE24B14",-0.00713532,0.164503,0.0226984,0.276106,0.0692638,-0.198342,0.0357489,-0.1121,-0.0476846,-0.152045,0.341566,0.159605,0.525244,-0.0277536,0.298926,0.104616,0.0819322,0.158996,0.211348,0.277691,-0.37403000000000000000
1,"LE26O12",-0.0910204,-0.318242,0.343031,-0.103292,0.147942,0.0717313,0.0649902,-0.106775,0.155327,0.110542,0.101805,-0.0992349,-0.0115878,0.0754301,0.0257798,0.0298216,-0.106958,-0.126752,-0.126064,0.619206,0.47821600000000000000
1,"LE14G18",-0.0274477,0.175312,0.580945,-0.0336372,0.235395,-0.310405,-0.244083,-0.119104,-0.264371,0.103354,-0.0863752,0.160474,0.120234,0.132395,-0.156863,0.301601,-0.228431,0.203548,-0.211192,-0.0143266,0.06780680000000000000
1,"LE26C14",-0.0204222,-0.282261,0.164055,-0.268485,-0.0425387,-0.00485376,-0.160636,-0.0185865,-0.127756,0.257021,0.0240111,-0.0561568,-0.570937,-0.00898947,-0.211256,-0.0849984,0.351093,-0.261815,-0.0923326,0.308097,0.18344800000000000000
1,"LE33C13",0.0631095,0.166048,-0.185568,0.0205354,0.0776191,-0.0951775,-0.0670456,0.319136,0.217529,0.101141,0.0470737,0.250256,0.218009,-0.0743188,-0.0174074,0.694999,-0.090671,0.0125979,-0.0929837,0.14846,0.33811900000000000000
1,"LE11O16",-0.0462184,-0.171644,-0.0276907,-0.0893887,-0.0472538,-0.114003,-0.0452822,0.067781,-0.326722,-0.327508,0.53429,0.224671,0.167305,-0.0120884,0.377687,0.168138,-0.279405,0.250283,-0.0411939,-0.0921228,0.19460500000000000000
1,"LE14J11",-0.118043,-0.220441,0.0435679,-0.285713,-0.503356,-0.314667,-0.00392007,-0.101498,-0.0630506,-0.353514,0.112263,0.167191,0.110233,-0.171054,0.284521,0.0833297,-0.121713,0.169662,-0.123662,-0.202921,0.30391100000000000000
1,"LE8H22",-0.00781693,-0.125465,0.0364118,-0.0598939,-0.275159,-0.123946,-0.48376,-0.272326,-0.367148,-0.169898,-0.193164,-0.159905,-0.0841689,-0.0923843,-0.13686,-0.115136,-0.151567,-0.280079,-0.201557,-0.288529,-0.28386900000000000000
1,"LE12M09",0.188372,0.573987,-0.131196,0.403744,0.0715698,0.147853,0.0887689,-0.303741,-0.0674868,0.0967577,-0.108293,0.0998446,-0.148468,0.0784491,-0.0724353,-0.169014,-0.386097,-0.0406493,-0.0689452,-0.263885,0.07055730000000000000
1,"LE19L16",-0.127536,0.321347,-0.0180118,0.139554,0.0884208,-0.267221,-0.529501,0.209659,0.138334,-0.0966176,0.237876,0.0321682,0.0577551,0.0848164,0.114814,-0.0403708,-0.238556,-0.365315,-0.0767422,-0.261929,0.28429700000000000000
1,"LE16J24",-0.0167949,-0.184553,0.265504,-0.060584,-0.597393,-0.378703,-0.0877977,0.0567098,0.00975119,-0.0890296,-0.347633,0.0468887,0.0145327,-0.141131,-0.228955,-0.0189517,0.117825,-0.346691,0.00204063,-0.187638,-0.08372730000000000000
1,"LE3L14",0.0390802,-0.533506,-0.0144921,-0.110406,-0.0877905,-0.285811,-0.0405641,-0.00629148,-0.286381,-0.216111,0.464218,0.165591,0.111616,-0.00978666,0.261186,0.131697,-0.124207,0.275532,0.0256101,-0.0620985,0.21155200000000000000
1,"LE4J13",-0.125921,-0.354878,-0.0281607,-0.211775,0.153563,0.0468207,-0.614289,-0.109577,0.0295286,0.176317,0.0224077,-0.115798,-0.31389,0.0878527,-0.058877,-0.239598,-0.00345671,-0.379281,0.0957996,-0.121589,0.12889700000000000000
1,"LE17A08",-0.358304,0.583154,0.181312,0.310158,-0.0566119,-0.110375,-0.265348,0.0746225,-0.173618,-0.0255932,-0.21558,0.158289,-0.059484,0.0188989,-0.103732,0.155039,-0.320007,-0.140881,0.123127,0.0472162,-0.17449800000000000000
1,"LE21P08",-0.00641211,0.0382498,-0.566973,0.0690694,-0.266216,-0.389838,0.241502,0.135473,0.010868,-0.104313,0.0479015,0.00894781,-0.0235673,0.0349462,0.120645,-0.0288973,-0.136818,0.488347,-0.0680219,0.112887,-0.26006200000000000000
1,"LE23D07",0.0977407,0.22564,-0.0471708,0.11878,0.115168,0.286807,-0.0821555,0.0387763,0.0237231,0.0119683,-0.0669696,-0.194086,0.109862,0.0189827,0.0833177,-0.11305,-0.167992,-0.0454036,-0.460233,0.0931504,-0.70259400000000000000
1,"LE22L23",0.5291,-0.0982309,0.14621,0.223937,-0.200025,0.0161054,0.0924898,-0.0505539,0.029555,-0.483175,0.0418986,-0.0597913,0.0164488,0.0178988,-0.0145638,-0.0803853,-0.0474744,0.455928,-0.23886,0.147683,0.22712100000000000000
1,"LE24E14",0.0760728,-0.182004,-0.0720143,-0.0580524,-0.021924,0.190882,-0.0213916,0.119749,0.08069,0.0752265,0.350764,-0.00229677,0.13479,-0.238845,0.148649,0.00414099,-0.0212209,0.120819,0.0022866,-0.74677,-0.30912600000000000000
1,"LE9H13",-0.677184,0.231716,0.116592,0.143094,0.067109,-0.00320769,0.0122325,-0.0598738,0.0870996,0.369324,-0.164747,0.0610318,0.0301679,0.0827605,-0.097938,-0.119954,0.0690082,-0.11639,0.350182,0.112101,-0.29208900000000000000
1,"LE30P02",0.634968,0.157554,-0.102663,0.0618186,-0.0203292,-0.327492,-0.0448025,0.370899,0.121784,0.114322,0.137451,0.155474,0.121487,0.041613,0.28953,-0.144957,0.0971839,-0.122269,-0.206546,-0.159815,-0.15969200000000000000
1,"LE33M13",0.251723,0.160469,-0.173392,-0.133169,0.190861,0.284084,0.0517627,0.040193,0.300591,-0.0826338,0.113947,0.0876597,0.0795274,0.0804993,0.157247,-0.197889,-0.239973,-0.570282,0.151338,-0.326489,0.18657500000000000000
1,"LE9N22",0.300862,-0.0639376,0.200928,-0.382122,0.136865,-0.116036,0.0238013,0.08895,-0.279329,0.0253224,-0.224016,-0.00373821,0.222161,-0.164859,-0.169175,-0.000648947,-0.247244,0.246364,0.180515,-0.0351416,0.53727700000000000000
1,"LE26C19",-0.208635,-0.0878244,-0.130954,-0.017447,-0.225655,-0.0956961,-0.0654378,0.020592,0.313206,0.055423,0.0618542,-0.00821863,0.140764,0.153569,0.0158118,-0.000281005,0.115235,-0.527442,-0.187113,-0.387336,-0.49121800000000000000
1,"LE6D03",0.312043,-0.21405,-0.0222479,-0.374278,-0.176915,-0.0696356,-0.223087,-0.0976675,-0.201011,-0.139426,-0.0117594,-0.0395487,0.00317151,-0.194044,-0.0278635,0.000855095,0.242722,-0.262423,-0.175228,-0.562623,-0.21391900000000000000
1,"LE18E03",-0.0851155,0.222454,-0.0886138,0.230749,0.11386,-0.645956,0.0186146,-0.0516855,0.0105428,0.495062,0.129616,0.109764,0.138132,0.00444787,0.0596333,0.0649009,0.0412973,-0.228878,0.187264,0.0832347,-0.22788300000000000000
1,"LE17L09",-0.0427352,0.805307,0.0731727,0.175484,0.203334,0.0991252,0.0606894,0.227675,0.211076,-0.0473126,0.266983,0.13511,0.00367983,0.0380111,0.0104522,-0.0199748,-0.0155484,0.0970032,-0.0109693,-0.236296,-0.05399990000000000000
1,"LE3H06",-0.052529,0.265172,-0.48786,-0.144381,-0.0122844,-0.170231,-0.444529,0.0067244,0.0393308,-0.298108,0.176421,0.120409,-0.00438524,0.0820654,0.162583,0.0768187,-0.21591,-0.0862132,0.264344,-0.042408,0.37475000000000000000
1,"LE32F12",0.0959335,0.0630711,0.0622887,0.0364775,0.275811,-0.0807674,0.596514,0.360099,0.109288,-0.0575324,-0.0309903,-0.0465426,-0.328544,-0.315171,-0.107519,-0.00566203,0.0055793,-0.0223946,-0.23876,-0.231501,0.25521400000000000000
1,"LE23F15",-0.0673331,0.135672,0.0733519,-0.0241248,0.00876929,-0.522589,0.211608,0.0444644,-0.37588,-0.401224,-0.0164966,0.129011,0.0811488,0.0481804,0.371729,-0.220535,0.0260919,0.00115593,-0.00924587,0.171523,0.32568700000000000000
1,"LE1O04",0.122176,-0.0670818,0.110175,-0.192148,-0.107832,-0.110168,-0.694385,-0.166551,0.240169,-0.127191,-0.0515395,0.0391715,0.036333,-0.086253,0.143891,-0.111501,0.0753758,-0.0779037,-0.0608606,0.0419363,-0.51056800000000000000
1,"LE10H16",0.462328,-0.149186,0.368557,0.219485,0.0523087,0.0650348,-0.474066,-0.0871813,0.00403266,-0.0816926,-0.0910848,-0.0753754,-0.1617,-0.0793379,-0.092553,0.330937,-0.0940826,0.356455,0.0664562,-0.163273,0.05002340000000000000
1,"LE1E22",-0.516819,-0.115608,-0.412047,0.211315,0.413086,0.313759,-0.12119,0.193797,0.0105753,-0.119755,-0.0803745,-0.0086549,-0.072551,-0.107835,0.0300141,0.102923,-0.0494897,-0.0357136,-0.267062,-0.106091,0.21929400000000000000
1,"LE23G02",0.157762,0.0106299,-0.0935022,0.136965,-0.00310133,0.124133,0.0480388,0.0540839,-0.140342,0.121696,0.0937953,-0.00601118,0.102913,0.0837579,0.18211,0.266977,0.0556064,-0.0141413,-0.0415815,-0.72515,-0.48020200000000000000
1,"LE16M21",-0.155505,0.289677,0.260253,0.359723,0.359477,-0.16722,-0.0804969,0.0722421,0.352665,0.0998203,0.144047,0.043149,-0.0589432,-0.4304,-0.083205,0.0161977,0.00667393,-0.08575,0.303324,-0.142234,-0.23109100000000000000
1,"LE29F09",0.0717748,0.071555,-0.147171,-0.0412605,0.106893,-0.0118913,-0.257881,0.0152229,0.0460282,-0.00221469,-0.0127697,0.159636,-0.255457,0.123397,0.104634,-0.047289,-0.136768,-0.30235,-0.11158,-0.0207772,-0.80226100000000000000
1,"LE27M02",0.167556,0.100422,0.136171,0.0306893,0.176639,-0.189399,-0.352857,-0.54711,0.0708193,0.0628987,0.0865902,0.0933736,0.376511,-0.0316163,0.0390905,-0.060929,0.417014,-0.0115225,0.0526125,-0.199168,-0.24857000000000000000
1,"LE18L07",0.0754996,-0.384933,-0.0427223,0.144069,0.178683,0.121614,0.435223,0.338754,0.182395,0.145614,0.0983458,0.242386,0.113407,0.0339784,-0.0227186,-0.0802299,0.0716784,0.0500935,-0.214339,0.38932,0.35161500000000000000
1,"LE10H03",0.0410074,-0.250367,0.208795,-0.313482,0.0616638,0.107956,0.114677,-0.332216,-0.153773,-0.11975,-0.000392194,-0.0187876,0.0650619,0.576328,-0.0209727,-0.0252015,-0.0681256,-0.0262896,-0.0234075,0.45851,0.25075900000000000000
1,"LE22E14",-0.266803,0.0200828,-0.250207,-0.192946,0.0609003,-0.00468504,0.124254,-0.00253472,0.172282,0.139545,0.0416943,0.116809,0.127912,0.0224586,-0.0815034,-0.168608,-0.218592,-0.466326,0.313351,-0.410465,0.40127100000000000000
1,"LE6K16",-0.0980068,-0.110925,0.0976088,0.0792561,-0.0827722,-0.139333,-0.260114,-0.253231,-0.533949,-0.282109,-0.18622,-0.151939,0.0169375,0.0735688,-0.274509,-0.00472971,-0.127383,-0.256154,-0.112097,-0.25623,-0.37502300000000000000
1,"LE29A19",0.0494435,-0.437665,-0.0236878,-0.207115,-0.128826,-0.14149,0.187314,-0.00285662,-0.22392,-0.225809,0.0970639,0.168903,0.103204,-0.0088745,0.562476,0.127494,-0.279843,0.262054,0.0388199,-0.0455236,0.24047800000000000000
1,"LE21H10",0.157313,-0.0284148,0.176353,-0.0514308,0.642695,-0.0667105,-0.130542,-0.266464,0.0881498,-0.0750205,0.210591,0.287005,0.188795,-0.0706263,-0.0963283,0.0304913,-0.0349962,0.205831,0.0711598,-0.146513,0.41721400000000000000
1,"LE5D18",-0.023518,-0.163105,0.252807,0.0547876,0.178628,-0.0467698,-0.359326,-0.363713,0.161873,0.130145,0.0672199,0.15659,-0.262169,0.165519,0.168203,0.00225383,0.111123,0.0304482,0.365672,0.171414,-0.48729200000000000000
1,"LE3C13",-0.103906,0.141035,0.179024,-0.107376,-0.101299,-0.133474,0.0134781,0.0868677,-0.116438,0.106062,0.153505,0.140778,0.242295,-0.410108,0.652498,-0.121697,0.0463038,0.187496,0.160977,-0.251032,0.16748400000000000000
1,"LE22K06",0.248706,-0.150498,0.235166,0.504347,0.132323,-0.131176,0.00142897,-0.196545,0.316085,0.152341,-0.103214,0.145624,0.279211,0.0845237,0.101908,-0.0274086,-0.0690961,-0.196936,-0.42542,0.0710833,0.22730700000000000000
1,"LE12G22",-0.131268,-0.269866,0.0664892,0.020928,-0.0519482,-0.0161897,-0.0586902,-0.0659074,0.00877295,-0.311687,-0.0250835,-0.0756761,0.0454836,0.0529194,-0.0359433,0.0543942,0.0403084,0.0385653,0.0547788,0.24622,-0.84551500000000000000
1,"LE23I19",-0.0382073,0.00401404,0.146039,-0.105237,0.104141,-0.0830348,-0.0672884,0.0815533,0.0371527,-0.144089,-0.0222263,-0.260333,-0.0557074,0.0544711,0.128641,0.819775,0.17244,-0.103778,-0.293742,0.0320213,-0.15597800000000000000
1,"LE15B12",0.0670109,0.0493405,0.0207634,0.000166664,0.20792,0.0770788,0.0605224,-0.036336,-0.181841,0.229549,-0.0768946,0.0850111,-0.0121691,-0.024271,-0.0730873,0.0675458,-0.0887236,-0.278137,-0.123312,0.189366,-0.83225700000000000000
1,"LE4A15",-0.108097,0.287457,0.213225,0.395839,0.33207,-0.175828,0.0495669,-0.222344,0.183662,0.146164,0.0716,0.0202926,-0.0447859,0.00820838,-0.0916973,0.0374537,0.0386026,-0.218405,0.130426,0.202408,-0.57511800000000000000
